term,definition,POS,notes
интрига,"amour, gallantry, love affair",noun,dated] 
интриган,"schemer, conspirator",noun,pejorative] 
интриговать,"to plot, to scheme",v impf,imperfective only] 
интриговать,"to intrigue, to interest greatly",v impf,
интуитивно,"instinctively, intuitively, on a hunch, by intuition",adv,
интуитивный,"intuitive (automatic, without requiring conscious thought)",adj,
интуиция,intuition (immediate cognition without the use of rational processes),noun,
интурист,foreign tourist,noun,
инуктитут,Inuktitut (language),noun,
инфа,information,noun,slang] 
инфантильный,"infantile, childish",adj,
инфаркт,infarct,noun,pathology] 
инфекционный,infectious,adj,
инфекция,infection,noun,
инфикс,infix,noun,
инфинитив,infinitive,noun,
инфицирование,"infection, contagion, contamination",noun,medicine] 
инфицированный,infected,adj,
инфицировать,to infect,v both,
инфляционный,inflation; inflationary,adj,"relational, economics] "
инфляция,inflation (increase in prices),noun,
информативность,"informativeness, informativity, information value",noun,
информативный,informative,adj,
информатизация,informatisation,noun,
информатика,informatics,noun,
информатика,computer science,noun,neologism] 
информатор,informant,noun,
информационно-аналитический,information and analytical,adj,
информационный,information; informational,adj,relational] 
информация,information,noun,
информбюро,information bureau/centre,n inan,
информирование,informing,noun,
информированность,awareness (the state or quality of being aware of something),noun,
информировать,"to inform, to notify, to advertise (to give public notice of; to announce publicly)",v impf,
инфра-,"infra- (below, beneath, inferior)",prefix,
инфракрасный,infrared (also abbreviated as ИК),adj,
инфраструктура,infrastructure (an underlying base or foundation especially for an organization or system),noun,
инфузория,infusorium (a minute aquatic creature),noun,
инцест,incest,noun,
инцидент,incident (event causing interruption or crisis),noun,
Инчхон,Инчхон (port city),prop} {m inan,
иншааллах,inshallah (God willing),interj,Islam] 
иншаллах,inshallah (God willing),interj,Islam] 
инъекция,injection,noun,
-иный,"Adjective-forming suffix, added to nouns denoting animals, typically forming relational adjectives",suffix,
инь,yin,f inan} {n inan,
инь-ян,yin-yang (a circular symbol consisting of a white and black droplet),m inan,
и.о.,initialism of исполняющий обязанности: acting (temporarily assuming the duties or authority of another person when they are unable to do their job),adj,
И.О.,initialism of исполняющий обязанности: acting (temporarily assuming the duties or authority of another person when they are unable to do their job),adj,
Иоанн,John (biblical figure),prop,
Иоанн,given name,prop,
Иоанна,given name,prop,
Иоанна,Joanna (biblical figure),prop,
иод,iodine,noun,
Иокогама,Иокогама (capital city),prop,
ион,ion,noun,physics] 
ионный,ion,adj,relational] 
ионный,ionic,adj,
ионосфера,ionosphere,noun,
Иордан,Иордан (river),prop,
иорданец,Jordanian,noun,
Иордания,Иордания (country),prop,
иорданский,Jordanian,adj,
Иосиф,given name,prop,
Иосиф,Joseph (various Biblical characters),prop,
иосифлянин,Josephite,noun,religion] 
ИП,"sole trader, sole proprietor",m inan,
ипостась,hypostasis,noun,theology] 
ипотека,"hypothec, mortgage",noun,
ипотечный,mortgage; hypothecary,adj,relational] 
ипподром,hippodrome; racetrack,noun,
Ипр,Ипр (city/and/municipality),prop,
ипсилон,"upsilon (Υ, υ) (The twentieth letter of Classical and Modern Greek; the twenty-second letter of Old and Ancient Greek)",noun,
ипсилон,"Y, y (25th letter of the German alphabet)",noun,
ипсилон-частица,upsilon particle,noun,
Ирак,Ирак (country),prop,
иракец,Iraqi,noun,
иракский,Iraqi,adj,
Иран,Иран (country),noun,
иранец,Iranian (person from Iran or of Iranian descent),noun,
иранка,female Iranian,noun,
иранский,Iranian,adj,
ирга,juneberry,noun,
ирга,"mespilus, shadbush [Amelanchier]",noun,
иридий,iridium,noun,
Ирина,given name,prop,
ирис,iris (flower),noun,
ирис,iris of the eye,noun,anatomy] 
ирис,"toffee, fudge (candy)",noun,
Иркутск,Иркутск (city/administrative center),prop,
иркутский,"Irkutsk, of Irkutsk",adj,
иркутянин,citizen of Irkutsk,noun,
ирл.,"abbreviation of ирландский: Ir., Irish",adj,linguistics] 
ирландец,Irishman,noun,
Ирландия,Ирландия (island/and/country),prop,
ирландка,Irishwoman,noun,
ирландский,Irish,adj,
ирландский,Irish (language),noun,
-ировать,"a productive verbal suffix, also used to create new verbs, especially from loanwords",suffix,
ирод,"tyrant, villain, monster",prop,colloquial] 
Ирод,Herod,prop,
иронизировать,to speak ironically,v impf,
иронически,ironically (In an ironic manner),adv,
иронический,"ironic, ironical",adj,
иронично,ironically,adv,
ироничный,ironic,adj,
ирония,irony,noun,
иррациональный,inexplicable,adj,
иррациональный,irrational,adj,mathematics] 
ирредентизм,irredentism (an annexation doctrine),noun,
ирригация,irrigation (The act or process of irrigating),noun,
иррумация,irrumatio,noun,
Иртыш,Иртыш (major river),prop,
ирха,tanned sheepskin or goatskin,noun,dialectal] 
ис-,alternative form of из-,prefix,
Исаак,given name,prop,
Исав,Esau (son of Isaac and Rebekah),prop,
Исеть,Исеть (river),prop,
Исикари,Исикари (subprefecture),prop} {m inan,
Исикари,Исикари (city),prop} {m inan,
иск,"suit, action",noun,law] 
иск,"complaint, claim",noun,
искажать,"to distort, to disfigure",v impf,
искажение,distortion,noun,
искажение,"corruption, perversion",noun,
искажение,"falsification, misrepresentation",noun,
искажение,contortion,noun,
искажённый,"contorted [with rage], drawn, strained [about one's face]",adj,
искажённый,"distorted [meaning, etc.]",adj,
исказить,"to distort, to disfigure",v pf,
искалечить,"to mutilate, to cripple, to maim",v pf,
искалечить,"to destroy, to ruin, to mutilate",v pf,
искание,search,noun,
искатель,seeker,noun,animate] 
искатель,detector,noun,"inanimate, technical] "
искать,"to look for, to search (+gen or acc)",v impf,
искать,to sue (for),v impf,legal] 
исключать,to exclude,v impf,
исключать,to expel,v impf,
